800
-0.683008	0.482683	0.548194
0.331483	-0.739009	0.586502
-0.136518	-0.225897	0.964538
0.93342	0.246707	0.260506
-0.651609	0.251041	0.71581
0.018793	-0.478066	0.878123
-0.878762	-0.0055601	0.477228
0.895254	-0.438426	0.0793867
0.525982	-0.475632	0.705065
-0.0411227	0.671317	0.740029
0.0466928	0.61836	0.784507
0.0455203	-0.36543	0.929725
0.623637	0.0428391	0.780539
0.776577	-0.488257	0.398162
0.493113	-0.415321	0.764426
-0.0071322	0.678761	0.734324
-0.498104	0.404317	0.767085
0.554097	0.4458	0.703021
0.190719	0.108201	0.975663
0.424017	-0.407001	0.809049
-0.0804256	-0.92928	0.360513
-0.188652	-0.394694	0.899237
-0.467813	0.466543	0.750659
0.0152092	-0.423921	0.905572
-0.736427	-0.270487	0.620091
0.153055	-0.313586	0.937144
0.468256	0.707061	0.529907
-0.616001	-0.557999	0.55604
-0.468818	-0.332276	0.818414
-0.53118	-0.0842707	0.843057
0.314852	-0.441459	0.840227
-0.205945	-0.247041	0.946867
-0.581295	0.0573754	0.811668
0.264888	-0.753818	0.601325
0.653941	-0.53699	0.532919
0.543529	0.751715	0.373498
0.354487	0.602057	0.715448
0.401712	0.216359	0.889841
-0.359555	-0.150877	0.920845
-0.64079	-0.441448	0.628102
0.604514	0.715453	0.350271
0.3635	0.283658	0.887359
-0.189934	0.133928	0.972619
0.608499	-0.0597542	0.791302
0.575528	-0.0238483	0.817434
0.615247	-0.50606	0.604462
0.623658	0.17035	0.76291
-0.0737023	0.0132445	0.997192
-0.853752	0.1065	0.509672
-0.251242	-0.7135	0.65406
0.167783	0.426295	0.888888
0.0244511	-0.304103	0.952325
0.472217	-0.704536	0.529755
-0.517358	-0.233587	0.823272
0.486631	-0.513641	0.706656
-0.327328	-0.0642556	0.942723
0.461772	-0.00903195	0.886953
0.171161	-0.979438	0.106791
0.40837	0.611952	0.67731
0.549929	-0.11103	0.827799
0.0757017	-0.469578	0.879639
-0.502479	0.221999	0.835603
0.550453	-0.241119	0.799289
0.514405	0.215798	0.829951
0.665933	0.421827	0.615301
0.17065	-0.269151	0.947859
-0.204612	-0.0175819	0.978685
-0.526439	0.212795	0.823152
0.841535	0.250805	0.478452
0.175761	0.381946	0.907317
0.354234	-0.129225	0.926185
0.182198	-0.976625	0.114054
-0.0498481	-0.522249	0.851335
-0.00268574	0.553673	0.83273
-0.159887	0.926224	0.341387
0.793179	-0.131012	0.594729
0.34163	-0.236221	0.909664
0.391767	-0.213356	0.894985
0.871292	0.048425	0.488371
-0.164772	-0.300041	0.939588
-0.210209	-0.452451	0.86666
-0.180843	-0.105922	0.977792
0.202629	-0.345545	0.916264
0.511879	0.467081	0.720982
0.261799	-0.146323	0.953966
0.906041	0.174277	0.385638
0.412906	-0.210308	0.88616
0.141372	-0.000349196	0.989956
0.138612	-0.67853	0.721376
-0.0678515	0.581922	0.810409
