3400
-0.678874	0.333298	-0.654249
-0.0579603	0.998094	0.0211782
-0.273737	0.584569	-0.763772
-0.0354388	0.371267	0.92785
-0.158038	0.92515	-0.34514
0.359665	0.931719	-0.0504103
0.333147	0.905678	0.262223
0.128564	0.932354	0.337917
-0.83851	0.538788	0.0812898
-0.886872	0.347399	-0.304584
-0.604968	0.567291	-0.558744
-0.211839	0.865571	-0.453774
-0.550763	0.701909	-0.451645
0.493667	0.760373	-0.42205
-0.642906	0.729253	0.234224
0.440141	0.677951	-0.588777
-0.489823	0.353273	-0.797039
-0.267421	0.330912	0.904977
0.363919	0.851614	0.37725
-0.343294	0.908744	-0.237346
0.747145	0.477911	-0.461925
-0.376659	0.900783	0.216143
-0.262209	0.957532	-0.119908
-0.565674	0.815372	0.123214
-0.226649	0.973957	-0.00613819
-0.168281	0.985621	-0.0152818
-0.490851	0.77649	-0.395131
-0.0784907	0.996636	-0.0235858
0.22929	0.939447	-0.254688
-0.0360071	0.990374	-0.133651
-0.340554	0.939431	-0.0386382
-0.681139	0.704049	-0.200908
-0.584825	0.69902	-0.411522
-0.906227	0.42196	0.0264983
0.0245229	0.576115	0.817001
-0.0351096	0.7559	-0.653745
0.137545	0.77155	0.621122
0.0664908	0.851373	0.52033
-0.315335	0.792738	-0.521661
-0.345552	0.936942	0.0522803
-0.876242	0.47353	0.089265
-0.127695	0.971759	-0.198441
-0.36124	0.688128	0.629274
0.599606	0.800148	-0.0153349
-0.203376	0.715619	0.668227
-0.607134	0.664604	-0.435534
0.453816	0.857112	-0.243741
0.358741	0.931075	-0.0663608
0.0194294	0.979207	-0.20193
0.396226	0.860758	-0.319532
0.152286	0.973086	0.172955
0.341037	0.834426	0.432928
0.540943	0.548656	-0.637462
0.168094	0.522702	0.835779
0.717305	0.560584	-0.413786
-0.473333	0.849762	0.232078
0.491173	0.868474	0.0671007
-0.0275654	0.980755	-0.193284
-0.213558	0.730809	0.648314
-0.369272	0.894578	0.251729
0.34095	0.873539	-0.347394
0.0241948	0.791362	-0.610869
-0.182508	0.941181	-0.284374
-0.252967	0.858571	-0.44594
-0.407353	0.889919	0.205203
0.235189	0.964836	-0.117378
-0.265354	0.929493	-0.256184
-0.689526	0.715361	-0.113192
-0.385979	0.847439	0.36451
-0.337273	0.819411	0.463479
0.600219	0.149768	-0.785689
-0.299603	0.798403	0.522293
-0.560696	0.566055	0.604319
-0.291554	0.767077	0.571479
-0.346793	0.916826	0.197901
-0.266435	0.917773	-0.294456
0.0773061	0.871165	0.484866
0.145248	0.864648	-0.480922
-0.500151	0.789499	-0.355725
0.827644	0.559845	0.0397481
-0.548106	0.696384	0.463282
-0.389094	0.893976	-0.22229
-0.195316	0.858938	0.473368
-0.226978	0.583126	-0.780028
-0.500008	0.594342	-0.62988
0.277494	0.945168	0.172204
0.409761	0.73327	0.542597
-0.815718	0.411807	-0.406225
-0.0933365	0.979095	-0.180724
-0.216067	0.952031	0.216684
0.0289545	0.638979	0.768679
0.000740765	0.740114	-0.672481
-0.181379	0.838005	0.514636
0.342841	0.925091	0.163299
0.149344	0.614708	-0.774487
0.00454176	0.988294	0.152492
-0.270163	0.836875	-0.47608
-0.605084	0.686054	-0.403983
0.387536	0.909477	-0.15056
-0.37888	0.884121	-0.27346
-0.118893	0.891711	-0.436711
-0.431756	0.821865	-0.37165
-0.0351754	0.841797	-0.538647
0.16712	0.980098	-0.107137
0.081088	0.948757	-0.305425
0.0143285	0.998416	0.0544153
0.622595	0.733225	-0.273416
-0.323143	0.945585	-0.0380597
-0.104692	0.965516	-0.238364
0.116357	0.915344	-0.385496
-0.356532	0.904136	-0.235422
0.252191	0.876315	0.410454
0.0361517	0.856535	0.51482
0.266155	0.963919	0.00462548
-0.489678	0.841824	-0.227041
0.422076	0.645579	0.636458
-0.123324	0.726	-0.676547
0.538644	0.836972	0.0966484
-0.477019	0.763556	-0.435241
-0.136605	0.989609	-0.0448724
0.643866	0.604354	-0.469248
0.393993	0.604641	-0.692228
-0.0795905	0.98062	0.179025
0.320693	0.93939	0.121249
0.200058	0.885233	-0.419927
0.208508	0.90561	-0.369317
-0.237005	0.4855	-0.841498
0.798203	0.435994	-0.415669
-0.42846	0.859093	-0.279967
