3400
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
0.100615	-0.108051	0.989041
