3400
-0.249683	-0.0522012	0.966919
0.170106	0.0159708	0.985296
-0.41185	-0.203691	0.888195
-0.463076	0.239268	0.853412
0.0992511	0.305726	0.946932
-0.294248	0.300637	0.907213
-0.130151	0.0894327	0.987453
0.125459	-0.231174	0.964789
-0.20308	0.237068	0.95003
-0.218112	-0.200356	0.955136
-0.320337	0.024072	0.946998
-0.0905395	-0.330315	0.939518
0.159024	-0.0287215	0.986857
-0.1638	-0.196315	0.966763
0.144825	-0.377725	0.914522
0.128986	0.246612	0.960492
-0.027171	-0.350097	0.936319
0.182832	0.22585	0.956851
-0.13533	0.346521	0.928229
-0.410241	0.253844	0.875937
-0.027034	0.198954	0.979636
-0.70339	-0.223313	0.674814
-0.0728406	0.0220581	0.9971
-0.0504758	-0.028053	0.998331
-0.623556	-0.25099	0.740394
0.25513	-0.279246	0.925705
-0.123126	0.123076	0.98473
-0.365874	-0.0823618	0.927013
-0.532866	-0.226125	0.815427
-0.0970946	-0.327565	0.939826
0.255886	0.160549	0.953282
0.107192	-0.204331	0.973015
-0.107954	0.114218	0.987573
0.00972635	-0.107173	0.994193
-0.151741	-0.0493825	0.987186
-0.436743	-0.0836474	0.895689
0.0887102	0.327409	0.940709
0.0530334	-0.484893	0.872964
0.495227	0.0154717	0.868626
0.257862	0.0170479	0.966031
-0.0915171	0.0482964	0.994632
0.386177	-0.0524037	0.920935
0.136697	-0.00438736	0.990603
0.157099	0.357439	0.920629
-0.0244172	-0.00685431	0.999678
0.214554	0.128713	0.968194
0.0104116	-0.503715	0.863807
-0.00841061	0.023202	0.999695
-0.421064	0.111783	0.900117
0.0782621	-0.111708	0.990655
-0.0530736	0.189515	0.980442
-0.000497494	0.0293889	0.999568
0.107838	0.16608	0.980198
0.100794	-0.117567	0.987936
0.455369	0.0414254	0.889339
-0.215884	0.133782	0.967211
-0.690079	-0.0787012	0.719442
0.393786	0.37803	0.83787
-0.0760124	0.292896	0.953118
-0.368803	0.299153	0.880052
-0.136916	0.25507	0.95718
0.0991099	-0.0547663	0.993568
0.26202	0.167664	0.950386
0.0167324	-0.0715502	0.997297
-0.196843	-0.261151	0.945015
-0.221455	0.168963	0.960421
0.23425	0.41756	0.877936
-0.286193	-0.176434	0.941788
-0.0471231	0.358303	0.932415
0.437696	-0.443623	0.782062
0.00324334	-0.197681	0.980261
-0.246006	0.0445451	0.968244
-0.184806	0.167074	0.968469
-0.064047	0.385401	0.920524
0.214587	0.243888	0.945765
-0.104066	0.467016	0.878104
-0.0386475	-0.163526	0.985782
-0.0673303	0.279844	0.957681
-0.387445	0.228952	0.89301
-0.15307	-0.429825	0.889843
-0.084482	0.272442	0.958456
-0.0775557	0.126067	0.988985
0.250868	0.238065	0.938291
-0.209266	0.142646	0.967398
-0.106479	-0.335018	0.936176
-0.367186	-0.0809383	0.926619
-0.30485	-0.0596854	0.950528
0.238892	0.317222	0.917769
-0.206694	0.147042	0.967293
-0.445319	0.0984577	0.889942
-0.109811	-0.0151813	0.993837
0.0169846	-0.0217103	0.99962
0.1853	-0.0333067	0.982117
0.0548637	-0.071813	0.995908
-0.0231159	0.0273306	0.999359
-0.108294	-0.0504023	0.99284
0.344047	-0.137358	0.928851
-0.0512216	-0.140056	0.988818
-0.103524	0.47004	0.876553
-0.455946	-0.0393003	0.88914
0.118589	0.0140641	0.992844
-0.0153125	0.159588	0.987065
0.303886	-0.264932	0.915131
-0.211604	-0.328952	0.920334
0.2028	-0.162561	0.965632
-0.0357141	-0.117352	0.992448
-0.0667004	-0.10524	0.992207
-0.11501	-0.195806	0.973875
-0.168619	0.550079	0.817913
0.347942	0.192113	0.917621
0.155783	-0.323466	0.933328
0.0829749	-0.223344	0.971202
-0.115078	-0.211806	0.970513
0.199721	-0.112957	0.97332
0.0811893	0.34156	0.936347
-0.108177	0.0934343	0.989731
0.316426	0.00915918	0.948573
0.139269	-0.448471	0.882881
-0.29488	-0.144987	0.944471
-0.17254	-0.0638284	0.982932
0.235887	-0.5774	0.781644
0.185465	-0.283108	0.940985
-0.243161	0.375253	0.894459
0.046632	0.710701	0.701947
-0.331811	0.327455	0.884689
-0.277938	0.316265	0.907043
-0.0356605	0.206381	0.977822
0.118137	0.0951021	0.988433
-0.10332	0.250925	0.962477
-0.379531	0.460157	0.802628
0.0588936	0.283194	0.957253
-0.132752	0.599911	0.788976
-0.0880816	0.45378	0.88675
-0.238266	0.016547	0.971059
-0.259879	0.134021	0.956296
-0.359637	0.32136	0.876007
0.00237885	0.193675	0.981063
0.114646	-0.295642	0.948395
0.0910935	0.21341	0.972707
-0.109493	0.398249	0.910719
0.0962812	0.56521	0.819309
-0.300048	0.262603	0.917066
-0.104857	0.19694	0.974792
-0.196614	0.109687	0.974326
0.231718	0.357182	0.904836
0.159529	-0.296055	0.941755
-0.54915	-0.000712265	0.835723
-0.124171	-0.188765	0.97414
0.176414	0.127605	0.97601
0.544042	-0.111559	0.831609
-0.0770231	0.046021	0.995967
